reshaped_warwick/images_train/train_72.png,reshaped_warwick/segments_train/train_72_anno.png
reshaped_warwick/images_train/train_69.png,reshaped_warwick/segments_train/train_69_anno.png
reshaped_warwick/images_train/train_21.png,reshaped_warwick/segments_train/train_21_anno.png
reshaped_warwick/images_train/train_53.png,reshaped_warwick/segments_train/train_53_anno.png
reshaped_warwick/images_train/train_20.png,reshaped_warwick/segments_train/train_20_anno.png
reshaped_warwick/images_train/train_24.png,reshaped_warwick/segments_train/train_24_anno.png
reshaped_warwick/images_train/train_49.png,reshaped_warwick/segments_train/train_49_anno.png
reshaped_warwick/images_train/train_2.png,reshaped_warwick/segments_train/train_2_anno.png
reshaped_warwick/images_train/train_41.png,reshaped_warwick/segments_train/train_41_anno.png
reshaped_warwick/images_train/train_10.png,reshaped_warwick/segments_train/train_10_anno.png
