reshaped_warwick/images_train/train_11.png,reshaped_warwick/segments_train/train_11_anno.png
reshaped_warwick/images_train/train_60.png,reshaped_warwick/segments_train/train_60_anno.png
reshaped_warwick/images_train/train_32.png,reshaped_warwick/segments_train/train_32_anno.png
reshaped_warwick/images_train/train_76.png,reshaped_warwick/segments_train/train_76_anno.png
reshaped_warwick/images_train/train_2.png,reshaped_warwick/segments_train/train_2_anno.png
reshaped_warwick/images_train/train_35.png,reshaped_warwick/segments_train/train_35_anno.png
reshaped_warwick/images_train/train_44.png,reshaped_warwick/segments_train/train_44_anno.png
reshaped_warwick/images_train/train_24.png,reshaped_warwick/segments_train/train_24_anno.png
reshaped_warwick/images_train/train_17.png,reshaped_warwick/segments_train/train_17_anno.png
reshaped_warwick/images_train/train_57.png,reshaped_warwick/segments_train/train_57_anno.png
reshaped_warwick/images_train/train_26.png,reshaped_warwick/segments_train/train_26_anno.png
reshaped_warwick/images_train/train_57.png,reshaped_warwick/segments_train/train_57_anno.png
reshaped_warwick/images_train/train_62.png,reshaped_warwick/segments_train/train_62_anno.png
reshaped_warwick/images_train/train_14.png,reshaped_warwick/segments_train/train_14_anno.png
reshaped_warwick/images_train/train_69.png,reshaped_warwick/segments_train/train_69_anno.png
reshaped_warwick/images_train/train_51.png,reshaped_warwick/segments_train/train_51_anno.png
reshaped_warwick/images_train/train_23.png,reshaped_warwick/segments_train/train_23_anno.png
reshaped_warwick/images_train/train_39.png,reshaped_warwick/segments_train/train_39_anno.png
reshaped_warwick/images_train/train_56.png,reshaped_warwick/segments_train/train_56_anno.png
reshaped_warwick/images_train/train_4.png,reshaped_warwick/segments_train/train_4_anno.png
reshaped_warwick/images_train/train_10.png,reshaped_warwick/segments_train/train_10_anno.png
reshaped_warwick/images_train/train_51.png,reshaped_warwick/segments_train/train_51_anno.png
reshaped_warwick/images_train/train_43.png,reshaped_warwick/segments_train/train_43_anno.png
reshaped_warwick/images_train/train_20.png,reshaped_warwick/segments_train/train_20_anno.png
reshaped_warwick/images_train/train_4.png,reshaped_warwick/segments_train/train_4_anno.png
reshaped_warwick/images_train/train_43.png,reshaped_warwick/segments_train/train_43_anno.png
reshaped_warwick/images_train/train_67.png,reshaped_warwick/segments_train/train_67_anno.png
reshaped_warwick/images_train/train_36.png,reshaped_warwick/segments_train/train_36_anno.png
reshaped_warwick/images_train/train_4.png,reshaped_warwick/segments_train/train_4_anno.png
reshaped_warwick/images_train/train_71.png,reshaped_warwick/segments_train/train_71_anno.png
reshaped_warwick/images_train/train_35.png,reshaped_warwick/segments_train/train_35_anno.png
reshaped_warwick/images_train/train_42.png,reshaped_warwick/segments_train/train_42_anno.png
reshaped_warwick/images_train/train_23.png,reshaped_warwick/segments_train/train_23_anno.png
reshaped_warwick/images_train/train_34.png,reshaped_warwick/segments_train/train_34_anno.png
reshaped_warwick/images_train/train_77.png,reshaped_warwick/segments_train/train_77_anno.png
reshaped_warwick/images_train/train_80.png,reshaped_warwick/segments_train/train_80_anno.png
reshaped_warwick/images_train/train_53.png,reshaped_warwick/segments_train/train_53_anno.png
reshaped_warwick/images_train/train_36.png,reshaped_warwick/segments_train/train_36_anno.png
reshaped_warwick/images_train/train_4.png,reshaped_warwick/segments_train/train_4_anno.png
reshaped_warwick/images_train/train_6.png,reshaped_warwick/segments_train/train_6_anno.png
reshaped_warwick/images_train/train_54.png,reshaped_warwick/segments_train/train_54_anno.png
reshaped_warwick/images_train/train_11.png,reshaped_warwick/segments_train/train_11_anno.png
reshaped_warwick/images_train/train_33.png,reshaped_warwick/segments_train/train_33_anno.png
reshaped_warwick/images_train/train_15.png,reshaped_warwick/segments_train/train_15_anno.png
reshaped_warwick/images_train/train_16.png,reshaped_warwick/segments_train/train_16_anno.png
reshaped_warwick/images_train/train_41.png,reshaped_warwick/segments_train/train_41_anno.png
reshaped_warwick/images_train/train_2.png,reshaped_warwick/segments_train/train_2_anno.png
reshaped_warwick/images_train/train_38.png,reshaped_warwick/segments_train/train_38_anno.png
reshaped_warwick/images_train/train_79.png,reshaped_warwick/segments_train/train_79_anno.png
reshaped_warwick/images_train/train_64.png,reshaped_warwick/segments_train/train_64_anno.png
reshaped_warwick/images_train/train_35.png,reshaped_warwick/segments_train/train_35_anno.png
reshaped_warwick/images_train/train_77.png,reshaped_warwick/segments_train/train_77_anno.png
reshaped_warwick/images_train/train_30.png,reshaped_warwick/segments_train/train_30_anno.png
reshaped_warwick/images_train/train_68.png,reshaped_warwick/segments_train/train_68_anno.png
reshaped_warwick/images_train/train_3.png,reshaped_warwick/segments_train/train_3_anno.png
reshaped_warwick/images_train/train_19.png,reshaped_warwick/segments_train/train_19_anno.png
